date,week,home,home_score,away_score,away,stadium,region,avg_temp,min_temp,max_temp,rainfall,avg_windspeed,avg_relative_humid,nb_crowd
2017-09-17,SUN,LG,8,1,HANWHA,Jamsil,Seoul,23.1,19.0,29.2,0.0,2.7,51.3,16454
2017-09-17,SUN,KIA,4,3,KT,Gwangju,Gwangju,23.7,18.8,29.5,0.0,2.2,73.9,15877
2017-09-17,SUN,SAMSUNG,8,21,DOOSAN,Daegu,Daegu,21.8,18.6,25.6,1.0,1.3,76.8,14061
2017-09-17,SUN,LOTTE,9,5,SK,Sajik,Busan,21.7,19.9,24.2,7.2,3.4,85.5,13024
2017-09-17,SUN,NC,6,14,NEXEN,Masan,Busan,21.7,19.9,24.2,7.2,3.4,85.5,7286
2017-09-19,THU,LG,7,15,KT,Jamsil,Seoul,22.6,20.1,25.8,8.0,3.0,79.1,5523
2017-09-19,THU,LOTTE,3,8,DOOSAN,Sajik,Busan,23.3,19.2,26.7,0.0,4.3,70.4,14916
2017-09-19,THU,KIA,4,7,SK,Gwangju,Gwangju,23.7,21.0,28.5,0.0,2.5,88.0,7405
2017-09-20,WED,LG,1,2,HANWHA,Jamsil,Seoul,19.5,14.1,24.9,0.0,2.4,48.9,9719
2017-09-20,WED,NC,2,3,DOOSAN,Masan,Busan,22.7,19.3,26.0,0.0,3.8,56.5,5256
2017-09-20,WED,KIA,3,4,SK,Gwangju,Gwangju,21.2,16.3,24.8,0.0,1.4,70.4,7823
2017-09-21,THU,SAMSUNG,8,4,LG,Daegu,Daegu,19.7,11.5,27.1,0.0,1.3,65.3,8304
2017-09-21,THU,KT,3,5,NEXEN,Suwon,Suwon,18.7,12.6,26.5,0.0,1.1,72.3,3829
2017-09-22,FRI,SAMSUNG,4,8,LG,Daegu,Daegu,20.9,15.3,28.0,0.0,1.0,66.1,10073
2017-09-22,FRI,HANWHA,0,2,LOTTE,Daejeon,Daejeon,20.2,14.4,26.6,0.0,1.0,74.4,5464
2017-09-22,FRI,KIA,0,6,DOOSAN,Gwangju,Gwangju,21.7,16.9,27.8,0.0,1.0,76.9,14107
2017-09-23,SAT,KIA,8,3,KT,Gwangju,Gwangju,21.9,17.5,27.3,0.0,0.7,85.8,12056
2017-09-23,SAT,NC,9,11,LG,Masan,Busan,22.1,19.3,26.5,0.0,2.0,67.3,7192
2017-09-23,SAT,HANWHA,8,7,SAMSUNG,Daejeon,Daejeon,20.4,15.5,26.4,0.0,0.9,84.4,7539
2017-09-23,SAT,LOTTE,7,2,NEXEN,Sajik,Busan,22.1,19.3,26.5,0.0,2.0,67.3,23194
2017-09-24,SUN,KIA,0,5,HANWHA,Gwangju,Gwangju,23.3,18.9,29.4,0.0,1.0,82.3,12590
2017-09-24,SUN,DOOSAN,6,4,KT,Jamsil,Seoul,22.4,18.8,27.9,0.0,2.0,71.5,18802
2017-09-24,SUN,NC,4,3,LG,Masan,Busan,22.7,18.5,27.6,0.0,2.0,65.9,6706
2017-09-26,THU,LOTTE,11,8,HANWHA,Sajik,Busan,23.2,20.6,27.0,0.0,2.7,72.4,15625
2017-09-26,THU,KIA,6,0,LG,Gwangju,Gwangju,25.3,20.9,30.6,0.0,1.8,64.1,11894
2017-09-27,WED,SAMSUNG,1,11,NC,Daegu,Daegu,18.1,16.1,21.5,54.0,1.5,95.4,8204
2017-09-27,WED,KT,3,2,DOOSAN,Suwon,Suwon,21.7,17.6,26.6,1.3,1.5,74.4,10643
2017-09-28,THU,HANWHA,4,7,KIA,Daejeon,Daejeon,20.1,15.8,24.8,0.0,1.7,67.5,5738
2017-09-28,THU,KT,6,15,LG,Suwon,Suwon,19.4,13.6,24.9,0.0,2.8,53.6,7628
2017-09-29,FRI,HANWHA,2,7,KIA,Daejeon,Daejeon,15.8,10.5,21.6,0.0,1.1,62.0,6094
2017-09-29,FRI,SK,2,7,LOTTE,Munhak,Incheon,17.5,12.9,20.9,0.0,3.1,46.0,25000
2017-09-29,FRI,LG,3,5,DOOSAN,Jamsil,Seoul,17.4,11.2,23.5,0.0,2.2,39.3,22246
2017-09-29,FRI,NC,8,4,NEXEN,Masan,Busan,18.4,14.5,23.3,0.0,2.5,44.5,7338
2017-09-30,SAT,HANWHA,1,4,SK,Daejeon,Daejeon,17.5,9.8,25.9,0.0,1.1,74.0,7264
2017-09-30,SAT,LG,4,3,SAMSUNG,Jamsil,Seoul,20.0,14.7,25.9,0.0,1.5,64.9,18477
2017-09-30,SAT,NC,11,4,NEXEN,Masan,Busan,20.2,15.2,25.6,0.0,2.3,48.9,11000
2017-10-01,SUN,KT,20,2,KIA,Suwon,Suwon,17.2,14.8,21.8,10.0,1.8,88.5,22000
2017-10-01,SUN,HANWHA,4,6,DOOSAN,Daejeon,Daejeon,15.6,13.5,18.2,16.5,0.9,91.6,9141
2017-10-01,SUN,LG,3,10,SAMSUNG,Jamsil,Seoul,18.2,15.5,21.2,4.0,2.3,74.8,19440
2017-10-02,MON,KT,3,5,KIA,Suwon,Suwon,21.1,15.4,28.6,1.6,2.0,72.1,22000
2017-10-03,THU,KT,2,10,KIA,Suwon,Suwon,17.2,12.8,22.8,0.0,1.9,53.3,22000
2017-10-03,THU,LOTTE,4,2,LG,Sajik,Busan,21.0,18.8,25.3,0.0,2.8,73.0,26600
2017-10-03,THU,HANWHA,8,8,NC,Daejeon,Daejeon,18.0,14.6,22.9,0.0,0.8,78.5,10401
2017-10-03,THU,DOOSAN,2,3,SK,Jamsil,Seoul,17.6,13.4,23.6,0.0,2.3,49.8,25000
2017-10-03,THU,SAMSUNG,10,9,NEXEN,Daegu,Daegu,19.5,17.1,24.2,0.0,2.9,79.1,24000
2018-03-24,SAT,NEXEN,6,3,HANWHA,Gocheok,Seoul,7.6,4.0,13.1,0.0,2.1,61.9,15055
2018-03-24,SAT,KIA,4,5,KT,Gwangju,Gwangju,9.8,2.0,17.8,0.0,1.1,65.0,20500
2018-03-24,SAT,NC,4,2,LG,Masan,Busan,12.4,6.6,18.5,0.0,3.9,44.9,11000
2018-03-24,SAT,SK,6,5,LOTTE,Munhak,Incheon,5.6,3.9,8.2,0.0,2.3,80.9,25000
2018-03-24,SAT,DOOSAN,3,6,SAMSUNG,Jamsil,Seoul,7.6,4.0,13.1,0.0,2.1,61.9,25000
2018-03-25,SUN,NEXEN,1,4,HANWHA,Gocheok,Seoul,9.6,4.6,16.9,0.0,1.7,65.6,13010
2018-03-25,SUN,KIA,14,1,KT,Gwangju,Gwangju,12.0,5.1,20.1,0.0,1.4,75.1,20500
2018-03-25,SUN,NC,7,1,LG,Masan,Busan,13.9,8.8,19.4,0.0,3.5,50.5,11000
2018-03-25,SUN,SK,5,0,LOTTE,Munhak,Incheon,5.7,3.4,9.1,0.0,2.1,89.5,22765
2018-03-25,SUN,DOOSAN,5,4,SAMSUNG,Jamsil,Seoul,9.6,4.6,16.9,0.0,1.7,65.6,20240
2018-03-27,THU,NC,9,6,HANWHA,Masan,Busan,16.0,11.4,21.1,0.0,4.2,41.3,5037
2018-03-27,THU,SK,8,5,KT,Munhak,Incheon,10.9,6.1,16.3,0.0,2.9,76.6,6067
2018-03-27,THU,NEXEN,5,4,LG,Gocheok,Seoul,13.3,7.7,20.0,0.0,1.6,61.1,4401
2018-03-27,THU,DOOSAN,5,0,LOTTE,Jamsil,Seoul,13.3,7.7,20.0,0.0,1.6,61.1,10391
2018-03-27,THU,KIA,17,0,SAMSUNG,Gwangju,Gwangju,14.5,7.6,22.6,0.0,1.4,63.1,6892
2018-03-28,WED,NC,2,6,HANWHA,Masan,Busan,15.6,11.5,19.4,0.0,4.7,58.0,5003
2018-03-28,WED,SK,5,8,KT,Munhak,Incheon,12.5,9.8,16.7,0.0,3.2,79.6,5701
2018-03-28,WED,NEXEN,3,9,LG,Gocheok,Seoul,14.0,9.4,19.0,0.0,2.2,66.4,4437
2018-03-28,WED,DOOSAN,6,5,LOTTE,Jamsil,Seoul,14.0,9.4,19.0,0.0,2.2,66.4,10382
2018-03-28,WED,KIA,0,6,SAMSUNG,Gwangju,Gwangju,15.6,8.6,23.4,0.0,1.8,70.1,8347
2018-03-29,THU,NC,4,1,HANWHA,Masan,Busan,15.1,11.2,22.3,0.0,3.2,61.4,4872
2018-03-29,THU,SK,1,7,KT,Munhak,Incheon,13.4,10.2,17.3,0.0,2.0,81.6,5936
2018-03-29,THU,NEXEN,9,4,LG,Gocheok,Seoul,15.4,11.8,21.1,0.0,1.6,66.3,4219
2018-03-29,THU,DOOSAN,4,1,LOTTE,Jamsil,Seoul,15.4,11.8,21.1,0.0,1.6,66.3,10956
2018-03-29,THU,KIA,7,0,SAMSUNG,Gwangju,Gwangju,17.0,13.4,24.1,0.0,1.2,71.8,7839
2018-03-30,FRI,LG,3,4,KIA,Jamsil,Seoul,14.8,9.8,21.9,0.0,1.7,55.6,22667
2018-03-30,FRI,LOTTE,5,7,NC,Sajik,Busan,12.7,10.2,17.2,0.0,4.0,52.4,21124
2018-03-30,FRI,KT,2,6,DOOSAN,Suwon,Suwon,13.5,7.5,21.2,0.0,2.0,68.6,13562
2018-03-30,FRI,HANWHA,4,8,SK,Daejeon,Daejeon,15.6,10.4,21.6,0.0,2.9,53.4,10354
2018-03-30,FRI,SAMSUNG,8,10,NEXEN,Daegu,Daegu,12.9,9.5,18.5,0.0,4.0,50.3,11683
2018-03-31,SAT,LG,6,4,KIA,Jamsil,Seoul,14.0,9.3,20.1,0.0,1.9,52.9,25000
2018-03-31,SAT,LOTTE,5,10,NC,Sajik,Busan,14.1,9.0,18.3,0.0,2.6,49.4,25000
2018-03-31,SAT,KT,20,8,DOOSAN,Suwon,Suwon,13.5,7.1,21.3,0.0,1.7,65.8,16852
2018-03-31,SAT,HANWHA,1,12,SK,Daejeon,Daejeon,15.9,9.2,23.1,0.0,1.5,58.6,13000
2018-03-31,SAT,SAMSUNG,2,4,NEXEN,Daegu,Daegu,15.2,6.0,24.0,0.0,1.6,48.8,16572
2018-04-01,SUN,LG,6,5,KIA,Jamsil,Seoul,15.6,11.7,18.5,0.0,1.5,68.8,23815
2018-04-01,SUN,LOTTE,3,2,NC,Sajik,Busan,16.3,13.4,19.5,0.0,4.6,64.1,19432
2018-04-01,SUN,KT,9,4,DOOSAN,Suwon,Suwon,14.8,9.3,18.0,0.0,1.1,78.9,16137
2018-04-01,SUN,HANWHA,1,13,SK,Daejeon,Daejeon,16.0,10.3,20.6,0.0,1.3,72.6,9528
2018-04-01,SUN,SAMSUNG,6,5,NEXEN,Daegu,Daegu,17.5,10.2,23.7,0.0,1.1,52.4,14336
2018-04-03,THU,SK,13,3,KIA,Munhak,Incheon,15.5,12.0,19.2,0.1,3.1,86.6,15052
2018-04-03,THU,NEXEN,1,7,KT,Gocheok,Seoul,17.8,14.9,21.2,0.1,2.1,72.9,1814
2018-04-03,THU,DOOSAN,5,4,LG,Jamsil,Seoul,17.8,14.9,21.2,0.1,2.1,72.9,13557
2018-04-03,THU,HANWHA,17,11,LOTTE,Daejeon,Daejeon,19.1,13.2,25.7,0.0,1.2,69.9,5740
2018-04-03,THU,NC,4,3,SAMSUNG,Masan,Busan,18.2,15.6,21.5,0.0,5.3,78.0,5655
2018-04-04,WED,SK,6,9,KIA,Munhak,Incheon,12.1,8.7,16.3,15.1,4.0,73.0,14639
2018-04-04,WED,NEXEN,10,2,KT,Gocheok,Seoul,13.4,9.5,18.2,18.5,1.9,67.0,2081
2018-04-04,WED,DOOSAN,6,3,LG,Jamsil,Seoul,13.4,9.5,18.2,18.5,1.9,67.0,12742
2018-04-04,WED,HANWHA,7,6,LOTTE,Daejeon,Daejeon,13.2,9.4,18.2,21.1,2.4,88.6,3891
2018-04-04,WED,NC,4,1,SAMSUNG,Masan,Busan,11.1,8.5,17.6,5.9,3.4,85.5,3192
2018-04-05,THU,NEXEN,4,3,KT,Gocheok,Seoul,7.6,6.7,9.5,10.5,2.0,90.6,2489
2018-04-05,THU,NC,1,4,SAMSUNG,Masan,Busan,10.5,8.8,12.1,0.0,3.2,75.4,3904
2018-04-06,FRI,LOTTE,6,14,LG,Sajik,Busan,10.7,6.6,16.4,21.0,4.2,64.4,8814
2018-04-06,FRI,KIA,11,5,NEXEN,Gwangju,Gwangju,9.3,4.9,12.8,23.9,2.4,71.9,10616
2018-04-07,SAT,KT,10,2,HANWHA,Suwon,Suwon,4.9,2.6,9.8,0.0,4.7,49.1,14746
2018-04-07,SAT,LOTTE,7,2,LG,Sajik,Busan,6.5,4.1,10.2,0.0,6.6,37.1,14498
2018-04-07,SAT,DOOSAN,6,3,NC,Jamsil,Seoul,4.2,1.4,8.6,0.2,4.1,45.5,16586
2018-04-07,SAT,SK,4,3,SAMSUNG,Munhak,Incheon,4.5,2.2,7.6,0.0,7.0,47.1,17581
2018-04-07,SAT,KIA,5,1,NEXEN,Gwangju,Gwangju,5.0,1.1,9.7,0.6,2.6,55.8,16661
2018-04-08,SUN,KT,8,12,HANWHA,Suwon,Suwon,6.0,0.0,10.2,0.5,2.2,62.1,12840
2018-04-08,SUN,LOTTE,2,4,LG,Sajik,Busan,8.8,3.0,11.9,0.0,5.7,52.0,13093
2018-04-08,SUN,DOOSAN,11,10,NC,Jamsil,Seoul,3.9,0.6,7.9,3.0,1.8,59.6,13877
2018-04-08,SUN,SK,4,12,SAMSUNG,Munhak,Incheon,4.8,2.6,8.2,2.4,3.6,66.8,15144
2018-04-08,SUN,KIA,4,3,NEXEN,Gwangju,Gwangju,9.5,2.3,15.5,0.0,3.8,62.0,16133
2018-04-10,THU,HANWHA,4,3,KIA,Daejeon,Daejeon,16.2,5.3,24.2,0.3,3.4,58.9,6539
2018-04-10,THU,NC,4,5,KT,Masan,Busan,14.9,9.6,18.3,0.0,6.5,76.4,6010
2018-04-10,THU,SAMSUNG,1,8,DOOSAN,Daegu,Daegu,15.5,5.3,22.5,0.0,2.2,52.0,6323
2018-04-10,THU,LG,1,4,SK,Jamsil,Seoul,15.1,6.9,21.9,5.0,3.5,51.0,8069
2018-04-10,THU,LOTTE,4,3,NEXEN,Ulsan,Ulsan,15.9,7.2,21.4,0.0,4.5,67.8,5902
2018-04-11,WED,HANWHA,6,4,KIA,Daejeon,Daejeon,15.6,10.5,21.4,14.6,2.6,52.1,7545
2018-04-11,WED,NC,4,12,KT,Masan,Busan,18.7,15.7,22.2,0.2,6.6,55.6,5393
2018-04-11,WED,SAMSUNG,6,7,DOOSAN,Daegu,Daegu,19.0,14.5,24.1,1.5,3.7,41.8,7736
2018-04-11,WED,LG,3,0,SK,Jamsil,Seoul,12.6,8.7,17.3,0.0,3.0,49.4,8940
2018-04-11,WED,LOTTE,12,0,NEXEN,Ulsan,Ulsan,19.9,15.1,26.0,0.5,3.5,44.9,5991
2018-04-12,THU,HANWHA,15,4,KIA,Daejeon,Daejeon,13.9,6.0,22.2,0.0,1.7,42.8,8577
2018-04-12,THU,NC,2,7,KT,Masan,Busan,16.3,13.0,21.3,0.0,3.2,29.1,5855
2018-04-12,THU,SAMSUNG,3,9,DOOSAN,Daegu,Daegu,16.4,8.0,23.7,0.0,2.9,24.4,6283
2018-04-12,THU,LG,5,4,SK,Jamsil,Seoul,13.3,6.8,19.6,0.0,2.6,30.5,9825
2018-04-12,THU,LOTTE,3,5,NEXEN,Ulsan,Ulsan,17.4,11.3,23.5,0.0,2.4,20.5,7252
2018-04-13,FRI,LG,3,1,KT,Jamsil,Seoul,14.6,8.3,19.3,0.0,1.3,22.9,10899
2018-04-13,FRI,KIA,4,8,LOTTE,Gwangju,Gwangju,14.8,10.4,19.1,0.0,1.4,33.0,14159
2018-04-13,FRI,SK,4,2,NC,Munhak,Incheon,14.5,8.6,18.2,0.0,3.2,28.9,7945
2018-04-13,FRI,NEXEN,0,12,DOOSAN,Gocheok,Seoul,14.6,8.3,19.3,0.0,1.3,22.9,6031
2018-04-13,FRI,HANWHA,2,4,SAMSUNG,Daejeon,Daejeon,13.2,5.9,18.6,0.0,2.9,41.8,8072
2018-04-14,SAT,LG,8,0,KT,Jamsil,Seoul,9.0,7.5,14.8,9.0,1.8,78.8,12862
2018-04-14,SAT,SK,7,0,NC,Munhak,Incheon,9.0,7.3,15.0,6.0,4.4,82.0,9939
2018-04-14,SAT,NEXEN,7,6,DOOSAN,Gocheok,Seoul,9.0,7.5,14.8,9.0,1.8,78.8,12480
2018-04-14,SAT,HANWHA,14,2,SAMSUNG,Daejeon,Daejeon,9.0,7.2,13.0,36.7,2.1,87.8,8783
2018-04-15,SUN,LG,11,8,KT,Jamsil,Seoul,9.5,5.6,14.2,0.0,2.4,65.5,15336
2018-04-15,SUN,SK,3,2,NC,Munhak,Incheon,9.2,6.2,12.5,0.0,3.2,69.9,15471
2018-04-15,SUN,NEXEN,2,3,DOOSAN,Gocheok,Seoul,9.5,5.6,14.2,0.0,2.4,65.5,9629
2018-04-15,SUN,HANWHA,7,4,SAMSUNG,Daejeon,Daejeon,10.2,5.8,16.5,0.0,2.0,70.5,13000
2018-04-17,THU,DOOSAN,2,5,HANWHA,Jamsil,Seoul,12.9,6.8,20.1,0.0,1.9,37.9,16073
2018-04-17,THU,KIA,5,4,LG,Gwangju,Gwangju,14.0,8.7,21.9,0.0,1.2,61.9,8058
2018-04-17,THU,NEXEN,2,3,NC,Gocheok,Seoul,12.9,6.8,20.1,0.0,1.9,37.9,2028
2018-04-17,THU,KT,5,9,SK,Suwon,Suwon,11.8,4.8,20.6,0.0,1.3,50.6,4237
2018-04-17,THU,LOTTE,6,11,SAMSUNG,Sajik,Busan,13.9,11.0,17.8,0.0,2.4,70.8,9213
2018-04-18,WED,DOOSAN,5,4,HANWHA,Jamsil,Seoul,12.4,6.2,19.3,0.0,1.9,35.4,16437
2018-04-18,WED,KIA,4,3,LG,Gwangju,Gwangju,13.8,7.0,23.0,0.0,1.3,61.9,8528
2018-04-18,WED,NEXEN,0,1,NC,Gocheok,Seoul,12.4,6.2,19.3,0.0,1.9,35.4,2344
2018-04-18,WED,KT,3,8,SK,Suwon,Suwon,11.1,3.2,19.4,0.0,1.2,53.3,4312
2018-04-18,WED,LOTTE,9,7,SAMSUNG,Sajik,Busan,15.3,12.1,19.8,0.0,3.7,56.9,8428
2018-04-19,THU,DOOSAN,5,2,HANWHA,Jamsil,Seoul,14.0,7.4,20.5,0.0,1.9,38.8,16104
2018-04-19,THU,KIA,8,4,LG,Gwangju,Gwangju,15.2,6.0,25.9,0.0,1.1,51.0,10700
2018-04-19,THU,NEXEN,6,3,NC,Gocheok,Seoul,14.0,7.4,20.5,0.0,1.9,38.8,2453
2018-04-19,THU,KT,5,6,SK,Suwon,Suwon,13.5,4.1,21.7,0.0,1.3,49.4,4640
2018-04-19,THU,LOTTE,0,6,SAMSUNG,Sajik,Busan,15.8,11.4,19.3,0.0,4.0,51.1,9379
2018-04-20,FRI,DOOSAN,6,4,KIA,Jamsil,Seoul,18.4,11.0,26.3,0.0,1.3,46.0,23214
2018-04-20,FRI,SAMSUNG,4,5,KT,Daegu,Daegu,21.5,11.1,30.5,0.0,1.3,33.9,7466
2018-04-20,FRI,NC,4,9,LG,Masan,Busan,18.8,14.5,23.9,0.0,2.4,44.6,7357
2018-04-20,FRI,LOTTE,10,5,SK,Sajik,Busan,18.8,14.5,23.9,0.0,2.4,44.6,8647
2018-04-20,FRI,HANWHA,1,6,NEXEN,Daejeon,Daejeon,19.2,9.1,29.9,0.0,1.3,49.4,9246
2018-04-21,SAT,DOOSAN,10,5,KIA,Jamsil,Seoul,18.7,12.3,25.6,0.0,1.9,32.0,25000
2018-04-21,SAT,SAMSUNG,4,1,KT,Daegu,Daegu,21.8,13.0,32.0,0.0,1.3,35.1,16454
2018-04-21,SAT,NC,3,6,LG,Masan,Busan,18.9,13.8,23.3,0.0,3.9,54.6,8767
2018-04-21,SAT,LOTTE,4,3,SK,Sajik,Busan,18.9,13.8,23.3,0.0,3.9,54.6,17911
2018-04-21,SAT,HANWHA,3,4,NEXEN,Daejeon,Daejeon,19.7,11.0,30.0,0.0,1.5,50.3,13000
2018-04-22,SUN,DOOSAN,4,14,KIA,Jamsil,Seoul,15.5,10.7,21.0,15.5,1.1,57.4,22177
2018-04-22,SUN,SAMSUNG,4,6,KT,Daegu,Daegu,16.1,12.2,21.5,0.0,2.9,61.8,9026
2018-04-22,SUN,NC,4,5,LG,Masan,Busan,17.1,13.5,22.4,0.0,3.3,72.3,6242
2018-04-22,SUN,LOTTE,4,10,SK,Sajik,Busan,17.1,13.5,22.4,0.0,3.3,72.3,11364
2018-04-22,SUN,HANWHA,1,10,NEXEN,Daejeon,Daejeon,16.3,12.9,21.6,2.7,2.4,75.6,6743
2018-04-24,THU,KT,8,14,LOTTE,Suwon,Suwon,12.4,8.2,16.5,2.6,2.8,66.8,5429
2018-04-24,THU,SAMSUNG,7,2,NC,Daegu,Daegu,11.2,9.7,12.9,9.0,2.6,88.6,3216
2018-04-24,THU,SK,9,10,DOOSAN,Munhak,Incheon,12.1,9.1,15.1,1.3,4.3,67.1,7929
2018-04-24,THU,LG,8,2,NEXEN,Jamsil,Seoul,12.1,8.9,16.1,3.0,1.4,63.3,8531
2018-04-25,WED,KIA,2,3,HANWHA,Gwangju,Gwangju,15.9,12.1,23.0,0.6,1.4,68.1,10420
2018-04-25,WED,KT,4,5,LOTTE,Suwon,Suwon,13.6,3.7,24.1,0.0,1.1,52.0,6922
2018-04-25,WED,SAMSUNG,2,9,NC,Daegu,Daegu,13.2,5.1,21.8,0.0,1.6,50.3,5371
2018-04-25,WED,SK,7,6,DOOSAN,Munhak,Incheon,14.3,8.1,21.3,0.0,3.1,44.1,14201
2018-04-25,WED,LG,2,1,NEXEN,Jamsil,Seoul,14.6,5.7,23.3,0.0,1.5,37.8,10744
2018-04-26,THU,KIA,1,3,HANWHA,Gwangju,Gwangju,15.9,9.7,24.4,0.0,1.2,63.0,12055
2018-04-26,THU,KT,5,2,LOTTE,Suwon,Suwon,14.3,7.1,22.5,0.0,1.4,63.4,7023
2018-04-26,THU,SAMSUNG,2,5,NC,Daegu,Daegu,16.4,5.5,25.9,0.0,1.3,44.9,7705
2018-04-26,THU,SK,5,4,DOOSAN,Munhak,Incheon,13.3,9.5,18.7,0.0,2.8,64.9,15020
2018-04-26,THU,LG,11,1,NEXEN,Jamsil,Seoul,14.9,10.0,22.1,0.0,2.1,51.9,11008
2018-04-27,FRI,LOTTE,5,3,HANWHA,Sajik,Busan,16.0,12.4,24.3,0.0,2.8,53.5,14873
2018-04-27,FRI,KT,3,8,KIA,Suwon,Suwon,13.9,7.4,22.8,0.0,1.2,70.8,14901
2018-04-27,FRI,NC,2,6,DOOSAN,Masan,Busan,16.0,12.4,24.3,0.0,2.8,53.5,8331
2018-04-27,FRI,NEXEN,3,8,SK,Gocheok,Seoul,15.7,9.7,23.3,0.0,1.7,52.9,3260
2018-04-27,FRI,LG,9,2,SAMSUNG,Jamsil,Seoul,15.7,9.7,23.3,0.0,1.7,52.9,15885
2018-04-28,SAT,LOTTE,2,4,HANWHA,Sajik,Busan,16.5,11.1,20.7,0.0,3.5,63.9,23139
2018-04-28,SAT,KT,9,2,KIA,Suwon,Suwon,14.0,8.2,22.4,0.0,1.3,64.6,20800
2018-04-28,SAT,NC,5,1,DOOSAN,Masan,Busan,16.5,11.1,20.7,0.0,3.5,63.9,10058
2018-04-28,SAT,NEXEN,4,6,SK,Gocheok,Seoul,15.4,10.5,21.7,0.0,2.0,49.0,7185
2018-04-28,SAT,LG,6,4,SAMSUNG,Jamsil,Seoul,15.4,10.5,21.7,0.0,2.0,49.0,23380
2018-04-29,SUN,LOTTE,4,3,HANWHA,Sajik,Busan,17.1,14.5,21.1,0.0,5.6,66.0,17684
2018-04-29,SUN,KT,5,3,KIA,Suwon,Suwon,15.2,7.2,24.0,0.0,1.2,59.4,20800
2018-04-29,SUN,NC,1,7,DOOSAN,Masan,Busan,17.1,14.5,21.1,0.0,5.6,66.0,9075
2018-04-29,SUN,NEXEN,8,5,SK,Gocheok,Seoul,16.2,9.4,22.9,0.0,1.9,43.1,5712
2018-04-29,SUN,LG,7,8,SAMSUNG,Jamsil,Seoul,16.2,9.4,22.9,0.0,1.9,43.1,21031
2018-05-01,THU,LOTTE,4,0,KIA,Sajik,Busan,18.3,16.1,22.6,0.0,1.9,68.6,12758
2018-05-01,THU,DOOSAN,4,2,KT,Jamsil,Seoul,20.4,17.8,23.3,0.0,1.5,72.8,13421
2018-05-01,THU,HANWHA,6,5,LG,Daejeon,Daejeon,21.5,17.2,26.5,0.0,1.1,75.1,12449
2018-05-01,THU,SAMSUNG,3,12,SK,Daegu,Daegu,20.1,14.9,24.6,0.0,1.5,70.0,6764
2018-05-01,THU,NC,4,13,NEXEN,Masan,Busan,18.3,16.1,22.6,0.0,1.9,68.6,6524
2018-05-02,WED,LOTTE,6,12,KIA,Sajik,Busan,15.2,13.0,17.5,17.0,2.5,91.6,7513
2018-05-02,WED,HANWHA,4,3,LG,Daejeon,Daejeon,17.8,11.3,23.4,7.0,1.6,83.6,6171
2018-05-02,WED,SAMSUNG,4,7,SK,Daegu,Daegu,15.1,13.4,19.5,7.5,3.2,85.1,3531
2018-05-02,WED,NC,13,8,NEXEN,Masan,Busan,15.2,13.0,17.5,17.0,2.5,91.6,3098
2018-05-03,THU,LOTTE,5,4,KIA,Sajik,Busan,14.2,11.2,19.7,0.0,6.3,46.6,12267
2018-05-03,THU,DOOSAN,2,3,KT,Jamsil,Seoul,11.2,6.9,14.7,1.0,2.7,62.4,10196
2018-05-03,THU,HANWHA,7,3,LG,Daejeon,Daejeon,12.5,9.0,17.1,0.0,2.9,62.4,9680
2018-05-03,THU,SAMSUNG,8,4,SK,Daegu,Daegu,14.1,9.5,19.3,0.2,5.3,43.6,4760
2018-05-03,THU,NC,9,13,NEXEN,Masan,Busan,14.2,11.2,19.7,0.0,6.3,46.6,4334
2018-05-04,FRI,SAMSUNG,6,9,HANWHA,Daegu,Daegu,16.1,7.2,23.0,0.0,4.1,33.5,11094
2018-05-04,FRI,SK,5,4,LOTTE,Munhak,Incheon,13.5,10.6,16.3,0.0,5.7,54.3,17628
2018-05-04,FRI,KIA,5,6,NC,Gwangju,Gwangju,14.8,7.8,21.8,0.0,2.5,46.9,15851
2018-05-04,FRI,LG,8,11,DOOSAN,Jamsil,Seoul,14.1,8.8,20.0,0.0,2.7,45.5,23098
2018-05-04,FRI,KT,1,11,NEXEN,Suwon,Suwon,13.8,8.2,20.3,0.0,3.1,55.4,5572
2018-05-05,SAT,SAMSUNG,8,3,HANWHA,Daegu,Daegu,19.9,10.9,27.9,0.0,1.9,29.5,21291
2018-05-05,SAT,SK,1,8,LOTTE,Munhak,Incheon,16.9,11.8,21.5,0.0,4.0,59.3,25000
2018-05-05,SAT,KIA,12,4,NC,Gwangju,Gwangju,18.4,10.1,25.7,0.0,2.3,50.0,20500
2018-05-05,SAT,LG,0,3,DOOSAN,Jamsil,Seoul,18.3,11.6,24.6,0.0,2.6,46.8,25000
2018-05-05,SAT,KT,1,10,NEXEN,Suwon,Suwon,17.7,8.6,25.1,0.0,2.2,57.4,15090
2018-05-06,SUN,KIA,11,3,NC,Gwangju,Gwangju,17.2,15.6,19.1,9.5,2.1,97.6,16532
2018-05-06,SUN,LG,5,13,DOOSAN,Jamsil,Seoul,16.6,15.0,20.7,22.0,1.1,86.4,21014
2018-05-08,THU,NEXEN,9,10,HANWHA,Gocheok,Seoul,17.5,11.6,22.9,0.0,1.7,50.9,6875
2018-05-08,THU,LG,2,4,LOTTE,Jamsil,Seoul,17.5,11.6,22.9,0.0,1.7,50.9,13448
2018-05-08,THU,KIA,10,0,DOOSAN,Gwangju,Gwangju,18.1,14.8,23.9,0.0,1.7,77.5,8734
2018-05-08,THU,NC,9,0,SK,Masan,Busan,14.2,12.7,15.6,0.0,4.6,72.0,4068
